id	label	RNA-path	meth-path	mirna-path
00a02e62-e1ab-467a-91b3-5f526dd2251a	TCGA-THCA	/content/TCGA8/TCGA-THCA/00a02e62-e1ab-467a-91b3-5f526dd2251a/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/00a02e62-e1ab-467a-91b3-5f526dd2251a/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/00a02e62-e1ab-467a-91b3-5f526dd2251a/mirna-seq.parquet
00b62df6-1189-4e38-8601-70416e05550d	TCGA-THCA	/content/TCGA8/TCGA-THCA/00b62df6-1189-4e38-8601-70416e05550d/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/00b62df6-1189-4e38-8601-70416e05550d/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/00b62df6-1189-4e38-8601-70416e05550d/mirna-seq.parquet
00d588e3-3db6-4cf3-9def-34d941e8cdb0	TCGA-THCA	/content/TCGA8/TCGA-THCA/00d588e3-3db6-4cf3-9def-34d941e8cdb0/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/00d588e3-3db6-4cf3-9def-34d941e8cdb0/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/00d588e3-3db6-4cf3-9def-34d941e8cdb0/mirna-seq.parquet
011ae7b8-5003-4fcd-9f20-906a723f2c66	TCGA-THCA	/content/TCGA8/TCGA-THCA/011ae7b8-5003-4fcd-9f20-906a723f2c66/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/011ae7b8-5003-4fcd-9f20-906a723f2c66/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/011ae7b8-5003-4fcd-9f20-906a723f2c66/mirna-seq.parquet
029da211-9b52-45ad-b0dc-2322da783c9c	TCGA-THCA	/content/TCGA8/TCGA-THCA/029da211-9b52-45ad-b0dc-2322da783c9c/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/029da211-9b52-45ad-b0dc-2322da783c9c/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/029da211-9b52-45ad-b0dc-2322da783c9c/mirna-seq.parquet
02a8e937-c747-4ba1-911c-0860e62b8f83	TCGA-THCA	/content/TCGA8/TCGA-THCA/02a8e937-c747-4ba1-911c-0860e62b8f83/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/02a8e937-c747-4ba1-911c-0860e62b8f83/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/02a8e937-c747-4ba1-911c-0860e62b8f83/mirna-seq.parquet
0314b145-2f3a-4a90-a580-375b5f0a63a4	TCGA-THCA	/content/TCGA8/TCGA-THCA/0314b145-2f3a-4a90-a580-375b5f0a63a4/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/0314b145-2f3a-4a90-a580-375b5f0a63a4/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/0314b145-2f3a-4a90-a580-375b5f0a63a4/mirna-seq.parquet
039bfc94-fadd-440a-aade-a1595128583e	TCGA-THCA	/content/TCGA8/TCGA-THCA/039bfc94-fadd-440a-aade-a1595128583e/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/039bfc94-fadd-440a-aade-a1595128583e/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/039bfc94-fadd-440a-aade-a1595128583e/mirna-seq.parquet
04ae6b65-8514-47fa-b573-ec1e067ff116	TCGA-THCA	/content/TCGA8/TCGA-THCA/04ae6b65-8514-47fa-b573-ec1e067ff116/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/04ae6b65-8514-47fa-b573-ec1e067ff116/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/04ae6b65-8514-47fa-b573-ec1e067ff116/mirna-seq.parquet
04dc8ee3-ec93-4b56-a546-f96746f8122f	TCGA-THCA	/content/TCGA8/TCGA-THCA/04dc8ee3-ec93-4b56-a546-f96746f8122f/RNA-seq.parquet	/content/TCGA8/TCGA-THCA/04dc8ee3-ec93-4b56-a546-f96746f8122f/DNA-methylation.parquet	/content/TCGA8/TCGA-THCA/04dc8ee3-ec93-4b56-a546-f96746f8122f/mirna-seq.parquet
