id	label	RNA-path	meth-path	mirna-path
01240896-3f3f-4bf9-9799-55c87bfacf36	TCGA-COAD	/content/TCGA2/TCGA-COAD/01240896-3f3f-4bf9-9799-55c87bfacf36/RNA-seq.parquet	/content/TCGA2/TCGA-COAD/01240896-3f3f-4bf9-9799-55c87bfacf36/DNA-methylation.parquet	/content/TCGA2/TCGA-COAD/01240896-3f3f-4bf9-9799-55c87bfacf36/mirna-seq.parquet
01ad5016-f691-4bca-82a0-910429d8d25b	TCGA-COAD	/content/TCGA2/TCGA-COAD/01ad5016-f691-4bca-82a0-910429d8d25b/RNA-seq.parquet		/content/TCGA2/TCGA-COAD/01ad5016-f691-4bca-82a0-910429d8d25b/mirna-seq.parquet
01f493d4-229d-47a6-baa8-32a342c65d01	TCGA-COAD	/content/TCGA2/TCGA-COAD/01f493d4-229d-47a6-baa8-32a342c65d01/RNA-seq.parquet		/content/TCGA2/TCGA-COAD/01f493d4-229d-47a6-baa8-32a342c65d01/mirna-seq.parquet
022f39e9-57ee-4b2b-8b3a-8929e3d69a37	TCGA-COAD	/content/TCGA2/TCGA-COAD/022f39e9-57ee-4b2b-8b3a-8929e3d69a37/RNA-seq.parquet	/content/TCGA2/TCGA-COAD/022f39e9-57ee-4b2b-8b3a-8929e3d69a37/DNA-methylation.parquet	/content/TCGA2/TCGA-COAD/022f39e9-57ee-4b2b-8b3a-8929e3d69a37/mirna-seq.parquet
02f9668c-71e6-485f-88b1-b37dc8bdd2ab	TCGA-COAD	/content/TCGA2/TCGA-COAD/02f9668c-71e6-485f-88b1-b37dc8bdd2ab/RNA-seq.parquet		/content/TCGA2/TCGA-COAD/02f9668c-71e6-485f-88b1-b37dc8bdd2ab/mirna-seq.parquet
03efbc94-a43d-4db0-9377-e397348430a6	TCGA-COAD	/content/TCGA2/TCGA-COAD/03efbc94-a43d-4db0-9377-e397348430a6/RNA-seq.parquet		/content/TCGA2/TCGA-COAD/03efbc94-a43d-4db0-9377-e397348430a6/mirna-seq.parquet
043a4745-566b-4106-b159-99cb8b394b81	TCGA-COAD	/content/TCGA2/TCGA-COAD/043a4745-566b-4106-b159-99cb8b394b81/RNA-seq.parquet		/content/TCGA2/TCGA-COAD/043a4745-566b-4106-b159-99cb8b394b81/mirna-seq.parquet
04d7a52f-a89b-4114-a608-a6254b4d604f	TCGA-COAD	/content/TCGA2/TCGA-COAD/04d7a52f-a89b-4114-a608-a6254b4d604f/RNA-seq.parquet		/content/TCGA2/TCGA-COAD/04d7a52f-a89b-4114-a608-a6254b4d604f/mirna-seq.parquet
05ff79c5-1127-4cac-8f4c-84089a3f2cde	TCGA-COAD	/content/TCGA2/TCGA-COAD/05ff79c5-1127-4cac-8f4c-84089a3f2cde/RNA-seq.parquet		/content/TCGA2/TCGA-COAD/05ff79c5-1127-4cac-8f4c-84089a3f2cde/mirna-seq.parquet
0687bea4-911a-4ef2-9fa2-531ef6ba7910	TCGA-COAD	/content/TCGA2/TCGA-COAD/0687bea4-911a-4ef2-9fa2-531ef6ba7910/RNA-seq.parquet	/content/TCGA2/TCGA-COAD/0687bea4-911a-4ef2-9fa2-531ef6ba7910/DNA-methylation.parquet	/content/TCGA2/TCGA-COAD/0687bea4-911a-4ef2-9fa2-531ef6ba7910/mirna-seq.parquet
