id	label	RNA-path	meth-path	mirna-path
00ad0ffe-2105-4829-a495-1c2aceb5bb31	TCGA-CESC	/content/TCGA2/TCGA-CESC/00ad0ffe-2105-4829-a495-1c2aceb5bb31/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/00ad0ffe-2105-4829-a495-1c2aceb5bb31/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/00ad0ffe-2105-4829-a495-1c2aceb5bb31/mirna-seq.parquet
00bca18c-b3d4-45a3-8f19-034cc40449a4	TCGA-CESC	/content/TCGA2/TCGA-CESC/00bca18c-b3d4-45a3-8f19-034cc40449a4/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/00bca18c-b3d4-45a3-8f19-034cc40449a4/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/00bca18c-b3d4-45a3-8f19-034cc40449a4/mirna-seq.parquet
010a807f-9dc0-4e14-9533-dcf478f3d947	TCGA-CESC	/content/TCGA2/TCGA-CESC/010a807f-9dc0-4e14-9533-dcf478f3d947/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/010a807f-9dc0-4e14-9533-dcf478f3d947/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/010a807f-9dc0-4e14-9533-dcf478f3d947/mirna-seq.parquet
03804f9b-df7c-462c-8984-8eb3a5ed4999	TCGA-CESC	/content/TCGA2/TCGA-CESC/03804f9b-df7c-462c-8984-8eb3a5ed4999/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/03804f9b-df7c-462c-8984-8eb3a5ed4999/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/03804f9b-df7c-462c-8984-8eb3a5ed4999/mirna-seq.parquet
03c3fe57-ae85-4e45-9657-c3182ab5e124	TCGA-CESC	/content/TCGA2/TCGA-CESC/03c3fe57-ae85-4e45-9657-c3182ab5e124/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/03c3fe57-ae85-4e45-9657-c3182ab5e124/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/03c3fe57-ae85-4e45-9657-c3182ab5e124/mirna-seq.parquet
05026179-b1da-411e-a286-89727b1ae380	TCGA-CESC	/content/TCGA2/TCGA-CESC/05026179-b1da-411e-a286-89727b1ae380/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/05026179-b1da-411e-a286-89727b1ae380/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/05026179-b1da-411e-a286-89727b1ae380/mirna-seq.parquet
0809ba8b-4ab6-4f43-934c-c1ccbc014a7e	TCGA-CESC	/content/TCGA2/TCGA-CESC/0809ba8b-4ab6-4f43-934c-c1ccbc014a7e/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/0809ba8b-4ab6-4f43-934c-c1ccbc014a7e/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/0809ba8b-4ab6-4f43-934c-c1ccbc014a7e/mirna-seq.parquet
085df27c-9bc2-425a-9a49-547d692ea028	TCGA-CESC	/content/TCGA2/TCGA-CESC/085df27c-9bc2-425a-9a49-547d692ea028/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/085df27c-9bc2-425a-9a49-547d692ea028/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/085df27c-9bc2-425a-9a49-547d692ea028/mirna-seq.parquet
085fb6d8-6265-484e-9307-8292386714b7	TCGA-CESC	/content/TCGA2/TCGA-CESC/085fb6d8-6265-484e-9307-8292386714b7/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/085fb6d8-6265-484e-9307-8292386714b7/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/085fb6d8-6265-484e-9307-8292386714b7/mirna-seq.parquet
08a52bcf-d2e9-497b-938a-4660c332e914	TCGA-CESC	/content/TCGA2/TCGA-CESC/08a52bcf-d2e9-497b-938a-4660c332e914/RNA-seq.parquet	/content/TCGA2/TCGA-CESC/08a52bcf-d2e9-497b-938a-4660c332e914/DNA-methylation.parquet	/content/TCGA2/TCGA-CESC/08a52bcf-d2e9-497b-938a-4660c332e914/mirna-seq.parquet
