id	label	RNA-path	meth-path	mirna-path
01420c4e-6013-4d3f-87bd-a6cd9e3f8e87	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/01420c4e-6013-4d3f-87bd-a6cd9e3f8e87/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/01420c4e-6013-4d3f-87bd-a6cd9e3f8e87/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/01420c4e-6013-4d3f-87bd-a6cd9e3f8e87/mirna-seq.parquet
02dcc11f-4f0e-4c9e-8d96-d22d47beef5d	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/02dcc11f-4f0e-4c9e-8d96-d22d47beef5d/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/02dcc11f-4f0e-4c9e-8d96-d22d47beef5d/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/02dcc11f-4f0e-4c9e-8d96-d22d47beef5d/mirna-seq.parquet
0394060d-010e-405f-983d-db525f01f2c3	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/0394060d-010e-405f-983d-db525f01f2c3/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/0394060d-010e-405f-983d-db525f01f2c3/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/0394060d-010e-405f-983d-db525f01f2c3/mirna-seq.parquet
039788ec-1364-40c7-9e9d-13dc305674e9	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/039788ec-1364-40c7-9e9d-13dc305674e9/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/039788ec-1364-40c7-9e9d-13dc305674e9/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/039788ec-1364-40c7-9e9d-13dc305674e9/mirna-seq.parquet
03aca47b-7653-4938-9178-ed7c37eee6d5	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/03aca47b-7653-4938-9178-ed7c37eee6d5/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/03aca47b-7653-4938-9178-ed7c37eee6d5/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/03aca47b-7653-4938-9178-ed7c37eee6d5/mirna-seq.parquet
03b57fee-55c7-4873-b7ef-e29abd98863a	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/03b57fee-55c7-4873-b7ef-e29abd98863a/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/03b57fee-55c7-4873-b7ef-e29abd98863a/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/03b57fee-55c7-4873-b7ef-e29abd98863a/mirna-seq.parquet
03c3ae62-d0aa-412e-bd3c-4577fc9f919c	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/03c3ae62-d0aa-412e-bd3c-4577fc9f919c/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/03c3ae62-d0aa-412e-bd3c-4577fc9f919c/DNA-methylation.parquet	
044579ef-16a6-4f00-b951-edc423d8a14f	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/044579ef-16a6-4f00-b951-edc423d8a14f/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/044579ef-16a6-4f00-b951-edc423d8a14f/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/044579ef-16a6-4f00-b951-edc423d8a14f/mirna-seq.parquet
05f01280-bf77-4682-a7a8-20dd0eac77bd	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/05f01280-bf77-4682-a7a8-20dd0eac77bd/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/05f01280-bf77-4682-a7a8-20dd0eac77bd/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/05f01280-bf77-4682-a7a8-20dd0eac77bd/mirna-seq.parquet
05fbd98c-28bd-41bc-ae60-16ac0c16c723	TCGA-HNSC	/content/TCGA3/TCGA-HNSC/05fbd98c-28bd-41bc-ae60-16ac0c16c723/RNA-seq.parquet	/content/TCGA3/TCGA-HNSC/05fbd98c-28bd-41bc-ae60-16ac0c16c723/DNA-methylation.parquet	/content/TCGA3/TCGA-HNSC/05fbd98c-28bd-41bc-ae60-16ac0c16c723/mirna-seq.parquet
