id	label	RNA-path	meth-path	mirna-path
0024ab57-4036-4b0f-b7a1-040f97787022	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/0024ab57-4036-4b0f-b7a1-040f97787022/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/0024ab57-4036-4b0f-b7a1-040f97787022/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/0024ab57-4036-4b0f-b7a1-040f97787022/mirna-seq.parquet
01450144-fb40-44bb-9909-7bd46f3c4d8c	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/01450144-fb40-44bb-9909-7bd46f3c4d8c/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/01450144-fb40-44bb-9909-7bd46f3c4d8c/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/01450144-fb40-44bb-9909-7bd46f3c4d8c/mirna-seq.parquet
054b81ac-963f-4f49-950c-ae03144af348	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/054b81ac-963f-4f49-950c-ae03144af348/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/054b81ac-963f-4f49-950c-ae03144af348/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/054b81ac-963f-4f49-950c-ae03144af348/mirna-seq.parquet
065f7b7a-05ee-4728-bcfc-6095357512a6	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/065f7b7a-05ee-4728-bcfc-6095357512a6/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/065f7b7a-05ee-4728-bcfc-6095357512a6/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/065f7b7a-05ee-4728-bcfc-6095357512a6/mirna-seq.parquet
06b763de-68f6-42fd-9aac-4cc4f96e901e	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/06b763de-68f6-42fd-9aac-4cc4f96e901e/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/06b763de-68f6-42fd-9aac-4cc4f96e901e/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/06b763de-68f6-42fd-9aac-4cc4f96e901e/mirna-seq.parquet
0779af6b-7908-440a-9dcb-283bd95f3305	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/0779af6b-7908-440a-9dcb-283bd95f3305/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/0779af6b-7908-440a-9dcb-283bd95f3305/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/0779af6b-7908-440a-9dcb-283bd95f3305/mirna-seq.parquet
08dd606a-1982-4cb9-bcd6-09d4bc158f6d	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/08dd606a-1982-4cb9-bcd6-09d4bc158f6d/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/08dd606a-1982-4cb9-bcd6-09d4bc158f6d/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/08dd606a-1982-4cb9-bcd6-09d4bc158f6d/mirna-seq.parquet
0f5a4f7f-e2c1-44b9-8421-37090b43c97e	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/0f5a4f7f-e2c1-44b9-8421-37090b43c97e/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/0f5a4f7f-e2c1-44b9-8421-37090b43c97e/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/0f5a4f7f-e2c1-44b9-8421-37090b43c97e/mirna-seq.parquet
0fd41168-9c85-4c11-bc2c-3a100b7a16c6	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/0fd41168-9c85-4c11-bc2c-3a100b7a16c6/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/0fd41168-9c85-4c11-bc2c-3a100b7a16c6/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/0fd41168-9c85-4c11-bc2c-3a100b7a16c6/mirna-seq.parquet
13400e89-950f-437a-9c90-636def39318c	TCGA-PCPG	/content/TCGA6/TCGA-PCPG/13400e89-950f-437a-9c90-636def39318c/RNA-seq.parquet	/content/TCGA6/TCGA-PCPG/13400e89-950f-437a-9c90-636def39318c/DNA-methylation.parquet	/content/TCGA6/TCGA-PCPG/13400e89-950f-437a-9c90-636def39318c/mirna-seq.parquet
