id	label	RNA-path	meth-path	mirna-path
0050d8be-1db6-4c17-8bef-3ae2eaaa63ce	TCGA-THYM	/content/TCGA9/TCGA-THYM/0050d8be-1db6-4c17-8bef-3ae2eaaa63ce/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/0050d8be-1db6-4c17-8bef-3ae2eaaa63ce/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/0050d8be-1db6-4c17-8bef-3ae2eaaa63ce/mirna-seq.parquet
0477055e-a57e-4bdb-89ab-2999881bdd6c	TCGA-THYM	/content/TCGA9/TCGA-THYM/0477055e-a57e-4bdb-89ab-2999881bdd6c/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/0477055e-a57e-4bdb-89ab-2999881bdd6c/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/0477055e-a57e-4bdb-89ab-2999881bdd6c/mirna-seq.parquet
056386db-d338-4fc8-8bb1-249be72fd6cb	TCGA-THYM	/content/TCGA9/TCGA-THYM/056386db-d338-4fc8-8bb1-249be72fd6cb/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/056386db-d338-4fc8-8bb1-249be72fd6cb/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/056386db-d338-4fc8-8bb1-249be72fd6cb/mirna-seq.parquet
09f8acfc-4d80-4005-9f40-7485309997f5	TCGA-THYM	/content/TCGA9/TCGA-THYM/09f8acfc-4d80-4005-9f40-7485309997f5/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/09f8acfc-4d80-4005-9f40-7485309997f5/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/09f8acfc-4d80-4005-9f40-7485309997f5/mirna-seq.parquet
0a312064-878f-4b69-8bb7-e7f14e6cd7fe	TCGA-THYM	/content/TCGA9/TCGA-THYM/0a312064-878f-4b69-8bb7-e7f14e6cd7fe/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/0a312064-878f-4b69-8bb7-e7f14e6cd7fe/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/0a312064-878f-4b69-8bb7-e7f14e6cd7fe/mirna-seq.parquet
0be4fa90-0122-4b26-b35f-7b1a4a16e63b	TCGA-THYM	/content/TCGA9/TCGA-THYM/0be4fa90-0122-4b26-b35f-7b1a4a16e63b/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/0be4fa90-0122-4b26-b35f-7b1a4a16e63b/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/0be4fa90-0122-4b26-b35f-7b1a4a16e63b/mirna-seq.parquet
1248516e-7552-4a33-a1ab-2884d551ef32	TCGA-THYM	/content/TCGA9/TCGA-THYM/1248516e-7552-4a33-a1ab-2884d551ef32/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/1248516e-7552-4a33-a1ab-2884d551ef32/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/1248516e-7552-4a33-a1ab-2884d551ef32/mirna-seq.parquet
154c7698-c0fe-40da-b0fc-47b6385fcee1	TCGA-THYM	/content/TCGA9/TCGA-THYM/154c7698-c0fe-40da-b0fc-47b6385fcee1/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/154c7698-c0fe-40da-b0fc-47b6385fcee1/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/154c7698-c0fe-40da-b0fc-47b6385fcee1/mirna-seq.parquet
15a2baae-d15e-4349-9358-74356a2d2ad0	TCGA-THYM	/content/TCGA9/TCGA-THYM/15a2baae-d15e-4349-9358-74356a2d2ad0/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/15a2baae-d15e-4349-9358-74356a2d2ad0/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/15a2baae-d15e-4349-9358-74356a2d2ad0/mirna-seq.parquet
173b805f-3088-43f6-a159-95fff3581fd5	TCGA-THYM	/content/TCGA9/TCGA-THYM/173b805f-3088-43f6-a159-95fff3581fd5/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/173b805f-3088-43f6-a159-95fff3581fd5/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/173b805f-3088-43f6-a159-95fff3581fd5/mirna-seq.parquet
17e2bf75-4ce6-4cd7-94a1-434c5aa36549	TCGA-THYM	/content/TCGA9/TCGA-THYM/17e2bf75-4ce6-4cd7-94a1-434c5aa36549/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/17e2bf75-4ce6-4cd7-94a1-434c5aa36549/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/17e2bf75-4ce6-4cd7-94a1-434c5aa36549/mirna-seq.parquet
18c3debb-08ea-4ca1-ade4-d577bcee4fa2	TCGA-THYM	/content/TCGA9/TCGA-THYM/18c3debb-08ea-4ca1-ade4-d577bcee4fa2/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/18c3debb-08ea-4ca1-ade4-d577bcee4fa2/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/18c3debb-08ea-4ca1-ade4-d577bcee4fa2/mirna-seq.parquet
23cc4cd3-87dc-4342-9072-be3695e393fa	TCGA-THYM	/content/TCGA9/TCGA-THYM/23cc4cd3-87dc-4342-9072-be3695e393fa/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/23cc4cd3-87dc-4342-9072-be3695e393fa/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/23cc4cd3-87dc-4342-9072-be3695e393fa/mirna-seq.parquet
262b4693-961b-4006-be4e-e6f38a1cce4a	TCGA-THYM	/content/TCGA9/TCGA-THYM/262b4693-961b-4006-be4e-e6f38a1cce4a/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/262b4693-961b-4006-be4e-e6f38a1cce4a/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/262b4693-961b-4006-be4e-e6f38a1cce4a/mirna-seq.parquet
29e038ba-b042-473e-a526-96d41b2830e1	TCGA-THYM	/content/TCGA9/TCGA-THYM/29e038ba-b042-473e-a526-96d41b2830e1/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/29e038ba-b042-473e-a526-96d41b2830e1/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/29e038ba-b042-473e-a526-96d41b2830e1/mirna-seq.parquet
2a654463-1d68-4c82-9549-4526aad41870	TCGA-THYM	/content/TCGA9/TCGA-THYM/2a654463-1d68-4c82-9549-4526aad41870/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/2a654463-1d68-4c82-9549-4526aad41870/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/2a654463-1d68-4c82-9549-4526aad41870/mirna-seq.parquet
2b794eae-814c-4b5c-b276-be9096b94f94	TCGA-THYM	/content/TCGA9/TCGA-THYM/2b794eae-814c-4b5c-b276-be9096b94f94/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/2b794eae-814c-4b5c-b276-be9096b94f94/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/2b794eae-814c-4b5c-b276-be9096b94f94/mirna-seq.parquet
2c2e169e-9f93-41a7-bfc4-ade18bb5d7ae	TCGA-THYM	/content/TCGA9/TCGA-THYM/2c2e169e-9f93-41a7-bfc4-ade18bb5d7ae/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/2c2e169e-9f93-41a7-bfc4-ade18bb5d7ae/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/2c2e169e-9f93-41a7-bfc4-ade18bb5d7ae/mirna-seq.parquet
2f6f86f3-6d31-4a8c-b70d-2759b44bac6c	TCGA-THYM	/content/TCGA9/TCGA-THYM/2f6f86f3-6d31-4a8c-b70d-2759b44bac6c/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/2f6f86f3-6d31-4a8c-b70d-2759b44bac6c/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/2f6f86f3-6d31-4a8c-b70d-2759b44bac6c/mirna-seq.parquet
2fdb7682-1dce-40bf-8180-d3a5a084ecb1	TCGA-THYM	/content/TCGA9/TCGA-THYM/2fdb7682-1dce-40bf-8180-d3a5a084ecb1/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/2fdb7682-1dce-40bf-8180-d3a5a084ecb1/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/2fdb7682-1dce-40bf-8180-d3a5a084ecb1/mirna-seq.parquet
335535a1-e3d4-41a1-bbdb-1d5afd5acfd3	TCGA-THYM	/content/TCGA9/TCGA-THYM/335535a1-e3d4-41a1-bbdb-1d5afd5acfd3/RNA-seq.parquet	/content/TCGA9/TCGA-THYM/335535a1-e3d4-41a1-bbdb-1d5afd5acfd3/DNA-methylation.parquet	/content/TCGA9/TCGA-THYM/335535a1-e3d4-41a1-bbdb-1d5afd5acfd3/mirna-seq.parquet
