id	label	RNA-path	meth-path	mirna-path
005669e5-1a31-45fb-ae97-9d450e74e7cb	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/005669e5-1a31-45fb-ae97-9d450e74e7cb/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/005669e5-1a31-45fb-ae97-9d450e74e7cb/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/005669e5-1a31-45fb-ae97-9d450e74e7cb/mirna-seq.parquet
00fd9306-4a68-49ab-a768-e5fed126a765	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/00fd9306-4a68-49ab-a768-e5fed126a765/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/00fd9306-4a68-49ab-a768-e5fed126a765/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/00fd9306-4a68-49ab-a768-e5fed126a765/mirna-seq.parquet
01417822-b608-4934-8fe0-594315212be5	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/01417822-b608-4934-8fe0-594315212be5/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/01417822-b608-4934-8fe0-594315212be5/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/01417822-b608-4934-8fe0-594315212be5/mirna-seq.parquet
02ba8600-9d3d-489d-9f0b-f1c59085ecd6	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/02ba8600-9d3d-489d-9f0b-f1c59085ecd6/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/02ba8600-9d3d-489d-9f0b-f1c59085ecd6/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/02ba8600-9d3d-489d-9f0b-f1c59085ecd6/mirna-seq.parquet
02eb85cc-a597-4eaa-9614-c94c0f035929	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/02eb85cc-a597-4eaa-9614-c94c0f035929/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/02eb85cc-a597-4eaa-9614-c94c0f035929/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/02eb85cc-a597-4eaa-9614-c94c0f035929/mirna-seq.parquet
03016c31-a2eb-4a04-9e98-f10e0c64fe9e	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/03016c31-a2eb-4a04-9e98-f10e0c64fe9e/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/03016c31-a2eb-4a04-9e98-f10e0c64fe9e/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/03016c31-a2eb-4a04-9e98-f10e0c64fe9e/mirna-seq.parquet
0366c911-3267-41a0-af4b-5e74577ae16a	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/0366c911-3267-41a0-af4b-5e74577ae16a/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/0366c911-3267-41a0-af4b-5e74577ae16a/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/0366c911-3267-41a0-af4b-5e74577ae16a/mirna-seq.parquet
037c57d1-b4a5-45dc-bda4-0550461d321b	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/037c57d1-b4a5-45dc-bda4-0550461d321b/RNA-seq.parquet		
0398eae1-7216-4595-80a5-6b117d96e070	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/0398eae1-7216-4595-80a5-6b117d96e070/RNA-seq.parquet		/content/TCGA5/TCGA-LUSC/0398eae1-7216-4595-80a5-6b117d96e070/mirna-seq.parquet
03fa3310-406d-4c12-a409-136fc47d996d	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/03fa3310-406d-4c12-a409-136fc47d996d/RNA-seq.parquet		/content/TCGA5/TCGA-LUSC/03fa3310-406d-4c12-a409-136fc47d996d/mirna-seq.parquet
0425cb44-66af-4e25-afcb-cacccc2f1179	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/0425cb44-66af-4e25-afcb-cacccc2f1179/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/0425cb44-66af-4e25-afcb-cacccc2f1179/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/0425cb44-66af-4e25-afcb-cacccc2f1179/mirna-seq.parquet
059212b3-9e71-4d00-863f-3639c4e30ed1	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/059212b3-9e71-4d00-863f-3639c4e30ed1/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/059212b3-9e71-4d00-863f-3639c4e30ed1/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/059212b3-9e71-4d00-863f-3639c4e30ed1/mirna-seq.parquet
05d4d9c7-fb6f-439a-bb97-f0e2737a7773	TCGA-LUSC	/content/TCGA5/TCGA-LUSC/05d4d9c7-fb6f-439a-bb97-f0e2737a7773/RNA-seq.parquet	/content/TCGA5/TCGA-LUSC/05d4d9c7-fb6f-439a-bb97-f0e2737a7773/DNA-methylation.parquet	/content/TCGA5/TCGA-LUSC/05d4d9c7-fb6f-439a-bb97-f0e2737a7773/mirna-seq.parquet
