id	label	RNA-path	meth-path	mirna-path
0078b0c4-68a9-483b-9aab-61156d263213	TCGA-GBM	/content/TCGA1/TCGA-GBM/0078b0c4-68a9-483b-9aab-61156d263213/RNA-seq.parquet	/content/TCGA1/TCGA-GBM/0078b0c4-68a9-483b-9aab-61156d263213/DNA-methylation.parquet	
01a92062-967a-4900-8dc7-a5ecd3b3f8e2	TCGA-GBM	/content/TCGA1/TCGA-GBM/01a92062-967a-4900-8dc7-a5ecd3b3f8e2/RNA-seq.parquet	/content/TCGA1/TCGA-GBM/01a92062-967a-4900-8dc7-a5ecd3b3f8e2/DNA-methylation.parquet	
0389b35b-651b-4776-b12a-d315a100f47c	TCGA-GBM	/content/TCGA1/TCGA-GBM/0389b35b-651b-4776-b12a-d315a100f47c/RNA-seq.parquet		
0456a66b-c9b3-4eb1-9872-424a7ea712a2	TCGA-GBM	/content/TCGA1/TCGA-GBM/0456a66b-c9b3-4eb1-9872-424a7ea712a2/RNA-seq.parquet		
054f472f-98cb-4559-b2e2-b5f800fc8eef	TCGA-GBM	/content/TCGA1/TCGA-GBM/054f472f-98cb-4559-b2e2-b5f800fc8eef/RNA-seq.parquet	/content/TCGA1/TCGA-GBM/054f472f-98cb-4559-b2e2-b5f800fc8eef/DNA-methylation.parquet	
05944575-8473-4ed0-9de8-8091018001c2	TCGA-GBM		/content/TCGA1/TCGA-GBM/05944575-8473-4ed0-9de8-8091018001c2/DNA-methylation.parquet	
0628cb4a-c480-4b2f-bd2e-bb33e6994302	TCGA-GBM		/content/TCGA1/TCGA-GBM/0628cb4a-c480-4b2f-bd2e-bb33e6994302/DNA-methylation.parquet	
0a211ae1-a48c-4989-9379-04d59500d94d	TCGA-GBM		/content/TCGA1/TCGA-GBM/0a211ae1-a48c-4989-9379-04d59500d94d/DNA-methylation.parquet	
0ca72ebd-ff33-45b8-a97c-3f1435603d71	TCGA-GBM		/content/TCGA1/TCGA-GBM/0ca72ebd-ff33-45b8-a97c-3f1435603d71/DNA-methylation.parquet	
0fc32169-8eb9-405f-becc-ed38d7064a58	TCGA-GBM		/content/TCGA1/TCGA-GBM/0fc32169-8eb9-405f-becc-ed38d7064a58/DNA-methylation.parquet	
