id	label	RNA-path	meth-path	mirna-path
008ddf20-f7fb-4673-b2ed-b5d5212fbf09	TCGA-LAML	/content/TCGA4/TCGA-LAML/008ddf20-f7fb-4673-b2ed-b5d5212fbf09/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/008ddf20-f7fb-4673-b2ed-b5d5212fbf09/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/008ddf20-f7fb-4673-b2ed-b5d5212fbf09/mirna-seq.parquet
02634746-93b2-4cc4-9912-4a6d0bcd2e15	TCGA-LAML	/content/TCGA4/TCGA-LAML/02634746-93b2-4cc4-9912-4a6d0bcd2e15/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/02634746-93b2-4cc4-9912-4a6d0bcd2e15/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/02634746-93b2-4cc4-9912-4a6d0bcd2e15/mirna-seq.parquet
02e4f2da-9977-4251-81da-9e9f3a2310de	TCGA-LAML	/content/TCGA4/TCGA-LAML/02e4f2da-9977-4251-81da-9e9f3a2310de/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/02e4f2da-9977-4251-81da-9e9f3a2310de/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/02e4f2da-9977-4251-81da-9e9f3a2310de/mirna-seq.parquet
036b18ea-3cf7-4f3e-a84c-c6aea5e4fcd7	TCGA-LAML	/content/TCGA4/TCGA-LAML/036b18ea-3cf7-4f3e-a84c-c6aea5e4fcd7/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/036b18ea-3cf7-4f3e-a84c-c6aea5e4fcd7/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/036b18ea-3cf7-4f3e-a84c-c6aea5e4fcd7/mirna-seq.parquet
05924106-07f6-44ca-ba15-7452b8a657e4	TCGA-LAML	/content/TCGA4/TCGA-LAML/05924106-07f6-44ca-ba15-7452b8a657e4/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/05924106-07f6-44ca-ba15-7452b8a657e4/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/05924106-07f6-44ca-ba15-7452b8a657e4/mirna-seq.parquet
0622830d-cf64-4e62-9c7d-9919088d13c4	TCGA-LAML		/content/TCGA4/TCGA-LAML/0622830d-cf64-4e62-9c7d-9919088d13c4/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/0622830d-cf64-4e62-9c7d-9919088d13c4/mirna-seq.parquet
06d713a5-61fe-450b-bb81-721ab8aa0013	TCGA-LAML	/content/TCGA4/TCGA-LAML/06d713a5-61fe-450b-bb81-721ab8aa0013/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/06d713a5-61fe-450b-bb81-721ab8aa0013/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/06d713a5-61fe-450b-bb81-721ab8aa0013/mirna-seq.parquet
082ca353-a5ae-421f-ae58-098257a1425f	TCGA-LAML	/content/TCGA4/TCGA-LAML/082ca353-a5ae-421f-ae58-098257a1425f/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/082ca353-a5ae-421f-ae58-098257a1425f/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/082ca353-a5ae-421f-ae58-098257a1425f/mirna-seq.parquet
088c2e4e-fc4e-4252-84ed-e3ca2c401958	TCGA-LAML	/content/TCGA4/TCGA-LAML/088c2e4e-fc4e-4252-84ed-e3ca2c401958/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/088c2e4e-fc4e-4252-84ed-e3ca2c401958/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/088c2e4e-fc4e-4252-84ed-e3ca2c401958/mirna-seq.parquet
0957ffd1-d7d2-465d-8ba1-37ae0ce15734	TCGA-LAML		/content/TCGA4/TCGA-LAML/0957ffd1-d7d2-465d-8ba1-37ae0ce15734/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/0957ffd1-d7d2-465d-8ba1-37ae0ce15734/mirna-seq.parquet
0fc33d1f-3cee-4481-b7a2-15b53ff85083	TCGA-LAML	/content/TCGA4/TCGA-LAML/0fc33d1f-3cee-4481-b7a2-15b53ff85083/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/0fc33d1f-3cee-4481-b7a2-15b53ff85083/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/0fc33d1f-3cee-4481-b7a2-15b53ff85083/mirna-seq.parquet
11ed5289-050e-434a-a24e-79854b0d9dcc	TCGA-LAML	/content/TCGA4/TCGA-LAML/11ed5289-050e-434a-a24e-79854b0d9dcc/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/11ed5289-050e-434a-a24e-79854b0d9dcc/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/11ed5289-050e-434a-a24e-79854b0d9dcc/mirna-seq.parquet
12677872-92fb-44ff-93b9-25a93fc3b188	TCGA-LAML		/content/TCGA4/TCGA-LAML/12677872-92fb-44ff-93b9-25a93fc3b188/DNA-methylation.parquet	
137dfe0a-2a2b-423c-9a8a-78233b6ead74	TCGA-LAML	/content/TCGA4/TCGA-LAML/137dfe0a-2a2b-423c-9a8a-78233b6ead74/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/137dfe0a-2a2b-423c-9a8a-78233b6ead74/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/137dfe0a-2a2b-423c-9a8a-78233b6ead74/mirna-seq.parquet
153bc9ff-39c9-4890-a085-a46c530a7e97	TCGA-LAML	/content/TCGA4/TCGA-LAML/153bc9ff-39c9-4890-a085-a46c530a7e97/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/153bc9ff-39c9-4890-a085-a46c530a7e97/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/153bc9ff-39c9-4890-a085-a46c530a7e97/mirna-seq.parquet
15b2be7d-bd75-4236-b896-2ef25edd14b8	TCGA-LAML	/content/TCGA4/TCGA-LAML/15b2be7d-bd75-4236-b896-2ef25edd14b8/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/15b2be7d-bd75-4236-b896-2ef25edd14b8/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/15b2be7d-bd75-4236-b896-2ef25edd14b8/mirna-seq.parquet
196d4b0c-a4ec-4915-b706-ada86ab483ae	TCGA-LAML	/content/TCGA4/TCGA-LAML/196d4b0c-a4ec-4915-b706-ada86ab483ae/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/196d4b0c-a4ec-4915-b706-ada86ab483ae/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/196d4b0c-a4ec-4915-b706-ada86ab483ae/mirna-seq.parquet
1a93dd15-f404-484c-b67c-98169d5522c7	TCGA-LAML	/content/TCGA4/TCGA-LAML/1a93dd15-f404-484c-b67c-98169d5522c7/RNA-seq.parquet	/content/TCGA4/TCGA-LAML/1a93dd15-f404-484c-b67c-98169d5522c7/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/1a93dd15-f404-484c-b67c-98169d5522c7/mirna-seq.parquet
1c9b389c-4740-449c-a10e-a840e8531e7b	TCGA-LAML		/content/TCGA4/TCGA-LAML/1c9b389c-4740-449c-a10e-a840e8531e7b/DNA-methylation.parquet	/content/TCGA4/TCGA-LAML/1c9b389c-4740-449c-a10e-a840e8531e7b/mirna-seq.parquet
