id	label	RNA-path	meth-path	mirna-path
001944e5-af34-4061-9c09-bb9ea346f6fd	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/001944e5-af34-4061-9c09-bb9ea346f6fd/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/001944e5-af34-4061-9c09-bb9ea346f6fd/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/001944e5-af34-4061-9c09-bb9ea346f6fd/mirna-seq.parquet
00d8e96f-f231-4475-9e9f-c1f8aec28e4e	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/00d8e96f-f231-4475-9e9f-c1f8aec28e4e/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/00d8e96f-f231-4475-9e9f-c1f8aec28e4e/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/00d8e96f-f231-4475-9e9f-c1f8aec28e4e/mirna-seq.parquet
0198d8e5-a14b-44ee-b1c4-d248994845ad	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/0198d8e5-a14b-44ee-b1c4-d248994845ad/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/0198d8e5-a14b-44ee-b1c4-d248994845ad/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/0198d8e5-a14b-44ee-b1c4-d248994845ad/mirna-seq.parquet
01c815ba-7bda-4f7e-865c-0c5776febf2c	TCGA-BLCA		/content/TCGA1/TCGA-BLCA/01c815ba-7bda-4f7e-865c-0c5776febf2c/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/01c815ba-7bda-4f7e-865c-0c5776febf2c/mirna-seq.parquet
01ee41ef-1894-4408-9e96-a22a1f068190	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/01ee41ef-1894-4408-9e96-a22a1f068190/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/01ee41ef-1894-4408-9e96-a22a1f068190/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/01ee41ef-1894-4408-9e96-a22a1f068190/mirna-seq.parquet
02964d82-cc94-4286-a66f-03567101950c	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/02964d82-cc94-4286-a66f-03567101950c/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/02964d82-cc94-4286-a66f-03567101950c/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/02964d82-cc94-4286-a66f-03567101950c/mirna-seq.parquet
036b9681-ab58-4734-a8fd-e0d5d078bf5a	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/036b9681-ab58-4734-a8fd-e0d5d078bf5a/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/036b9681-ab58-4734-a8fd-e0d5d078bf5a/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/036b9681-ab58-4734-a8fd-e0d5d078bf5a/mirna-seq.parquet
03f588d6-832e-47d8-a9c4-af6640a1a635	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/03f588d6-832e-47d8-a9c4-af6640a1a635/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/03f588d6-832e-47d8-a9c4-af6640a1a635/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/03f588d6-832e-47d8-a9c4-af6640a1a635/mirna-seq.parquet
04477379-6c51-45d9-b9b9-d05d53b53945	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/04477379-6c51-45d9-b9b9-d05d53b53945/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/04477379-6c51-45d9-b9b9-d05d53b53945/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/04477379-6c51-45d9-b9b9-d05d53b53945/mirna-seq.parquet
045fe498-6a07-41ff-9956-dc0fb0483e7f	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/045fe498-6a07-41ff-9956-dc0fb0483e7f/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/045fe498-6a07-41ff-9956-dc0fb0483e7f/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/045fe498-6a07-41ff-9956-dc0fb0483e7f/mirna-seq.parquet
04b9090a-e8ef-4f52-bc52-af90caa84168	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/04b9090a-e8ef-4f52-bc52-af90caa84168/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/04b9090a-e8ef-4f52-bc52-af90caa84168/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/04b9090a-e8ef-4f52-bc52-af90caa84168/mirna-seq.parquet
05935f1d-77c2-46ca-b87a-7a84bce38afd	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/05935f1d-77c2-46ca-b87a-7a84bce38afd/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/05935f1d-77c2-46ca-b87a-7a84bce38afd/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/05935f1d-77c2-46ca-b87a-7a84bce38afd/mirna-seq.parquet
05a1402e-5a79-4d54-9430-065844ed1505	TCGA-BLCA	/content/TCGA1/TCGA-BLCA/05a1402e-5a79-4d54-9430-065844ed1505/RNA-seq.parquet	/content/TCGA1/TCGA-BLCA/05a1402e-5a79-4d54-9430-065844ed1505/DNA-methylation.parquet	/content/TCGA1/TCGA-BLCA/05a1402e-5a79-4d54-9430-065844ed1505/mirna-seq.parquet
