id	label	RNA-path	meth-path	mirna-path
0300e3a3-c278-4c20-8739-6d8aa24588cb	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/0300e3a3-c278-4c20-8739-6d8aa24588cb/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/0300e3a3-c278-4c20-8739-6d8aa24588cb/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/0300e3a3-c278-4c20-8739-6d8aa24588cb/mirna-seq.parquet
03301d0d-efee-4087-9fff-d1d4f53a924c	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/03301d0d-efee-4087-9fff-d1d4f53a924c/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/03301d0d-efee-4087-9fff-d1d4f53a924c/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/03301d0d-efee-4087-9fff-d1d4f53a924c/mirna-seq.parquet
04552448-4629-45c3-b2ab-0c1dec9c36cd	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/04552448-4629-45c3-b2ab-0c1dec9c36cd/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/04552448-4629-45c3-b2ab-0c1dec9c36cd/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/04552448-4629-45c3-b2ab-0c1dec9c36cd/mirna-seq.parquet
047c0040-6eb9-4a05-923d-ec485585baac	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/047c0040-6eb9-4a05-923d-ec485585baac/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/047c0040-6eb9-4a05-923d-ec485585baac/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/047c0040-6eb9-4a05-923d-ec485585baac/mirna-seq.parquet
048ebea2-47ef-4359-9213-a1b7e4fdecf0	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/048ebea2-47ef-4359-9213-a1b7e4fdecf0/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/048ebea2-47ef-4359-9213-a1b7e4fdecf0/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/048ebea2-47ef-4359-9213-a1b7e4fdecf0/mirna-seq.parquet
04ca8ab0-c10c-4300-8244-108ebc304410	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/04ca8ab0-c10c-4300-8244-108ebc304410/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/04ca8ab0-c10c-4300-8244-108ebc304410/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/04ca8ab0-c10c-4300-8244-108ebc304410/mirna-seq.parquet
072507cf-1249-4b28-86d4-3ab97822a74c	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/072507cf-1249-4b28-86d4-3ab97822a74c/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/072507cf-1249-4b28-86d4-3ab97822a74c/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/072507cf-1249-4b28-86d4-3ab97822a74c/mirna-seq.parquet
075d17f2-dd1a-4c12-9e6c-ded1b052d107	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/075d17f2-dd1a-4c12-9e6c-ded1b052d107/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/075d17f2-dd1a-4c12-9e6c-ded1b052d107/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/075d17f2-dd1a-4c12-9e6c-ded1b052d107/mirna-seq.parquet
07d409a0-d0dd-415a-95c3-38c26a518c56	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/07d409a0-d0dd-415a-95c3-38c26a518c56/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/07d409a0-d0dd-415a-95c3-38c26a518c56/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/07d409a0-d0dd-415a-95c3-38c26a518c56/mirna-seq.parquet
08269082-cd8d-413a-a606-aa140cccc9e6	TCGA-KIRP	/content/TCGA4/TCGA-KIRP/08269082-cd8d-413a-a606-aa140cccc9e6/RNA-seq.parquet	/content/TCGA4/TCGA-KIRP/08269082-cd8d-413a-a606-aa140cccc9e6/DNA-methylation.parquet	/content/TCGA4/TCGA-KIRP/08269082-cd8d-413a-a606-aa140cccc9e6/mirna-seq.parquet
